order_id,order_date,customer_id,product_id,order_amount,quantity,customer_name,country,registration_date,product_name,category,price
253,18-12-2024,138,12,510.3,1,Candice Larsen,Cape Verde,14-11-2024,Curtains,Home,510.3
254,16-11-2024,123,13,181.35,5,Luis Peters,United States Minor Outlying Islands,11-02-2024,Fiction,Books,36.27
255,07-11-2024,15,13,181.35,5,Mary Hicks,Bahamas,27-05-2025,Fiction,Books,36.27
256,21-08-2024,303,2,34.76,1,Jeffrey Martin,Dominican Republic,03-05-2024,Laptop,Electronics,34.76
257,13-01-2025,420,9,1283.1,3,Karen Stone,Kazakhstan,23-06-2025,Sofa,Home,427.7
258,27-12-2024,291,1,643.03,1,Ryan Frazier,Holy See (Vatican City State),16-11-2023,Smartphone,Electronics,643.03
259,11-06-2025,301,7,893.26,1,Mr. Keith Foley,Bulgaria,11-02-2025,Jacket,Clothing,893.26
260,27-10-2024,181,7,4466.3,5,Kelsey House,Congo,28-04-2024,Jacket,Clothing,893.26
261,14-10-2024,470,4,923.92,4,Mrs. Abigail Manning,Korea,01-08-2023,Smartwatch,Electronics,230.98
262,03-07-2025,143,10,197.5,5,Kimberly Conley,Mozambique,04-08-2024,Lamp,Home,39.5
263,26-12-2024,108,8,480.35,5,Joshua Peterson,Namibia,03-05-2024,Shoes,Clothing,96.07
264,04-02-2025,41,3,564.56,2,Susan Estrada,Heard Island and McDonald Islands,20-05-2025,Tablet,Electronics,282.28
265,29-11-2024,204,9,427.7,1,Jamie Shields DDS,Togo,14-05-2024,Sofa,Home,427.7
266,29-06-2025,126,1,3215.15,5,Brian Anderson,Jamaica,22-11-2024,Smartphone,Electronics,643.03
267,01-10-2024,113,2,34.76,1,Greg Cooper,Cape Verde,10-11-2023,Laptop,Electronics,34.76
268,25-02-2025,297,3,564.56,2,Matthew Flynn,Paraguay,02-03-2025,Tablet,Electronics,282.28
269,10-02-2025,458,8,96.07,1,Alyssa Reeves,Venezuela,20-06-2024,Shoes,Clothing,96.07
270,09-10-2024,12,16,2747.45,5,Eric Cooper,Bolivia,17-03-2025,Biography,Books,549.49
271,22-12-2024,490,11,226.45,1,Andrea Gomez,Trinidad and Tobago,19-09-2023,Dining Table,Home,226.45
272,23-01-2025,26,4,461.96,2,Micheal Newton,Korea,11-11-2023,Smartwatch,Electronics,230.98
273,22-02-2025,328,3,1129.12,4,Jennifer Hughes,United Kingdom,14-04-2024,Tablet,Electronics,282.28
274,17-07-2025,88,11,226.45,1,Amanda Grimes,Solomon Islands,07-02-2024,Dining Table,Home,226.45
275,19-01-2025,197,16,2747.45,5,Austin Tapia,Norway,18-06-2024,Biography,Books,549.49
276,08-01-2025,107,4,461.96,2,Brandi Wong,Switzerland,07-08-2024,Smartwatch,Electronics,230.98
277,25-07-2024,291,16,2747.45,5,Ryan Frazier,Holy See (Vatican City State),16-11-2023,Biography,Books,549.49
278,09-01-2025,496,8,480.35,5,Mr. James Gilbert,Guam,28-07-2024,Shoes,Clothing,96.07
279,24-08-2024,227,4,230.98,1,Rhonda Wright,Faroe Islands,07-03-2024,Smartwatch,Electronics,230.98
280,18-09-2024,255,6,3399.65,5,Tina Lowe,Italy,16-12-2024,Jeans,Clothing,679.93
281,20-07-2025,418,15,653.39,1,Thomas Martin,Guyana,06-12-2024,Comics,Books,653.39
282,08-11-2024,239,6,2719.72,4,Kimberly Washington,Bahamas,29-12-2023,Jeans,Clothing,679.93
283,21-12-2024,105,7,4466.3,5,Eugene Miller,Iran,09-03-2025,Jacket,Clothing,893.26
284,11-06-2025,498,16,2747.45,5,Grant Davis,Colombia,15-04-2024,Biography,Books,549.49
285,30-10-2024,38,7,4466.3,5,Trevor Foster,Latvia,29-07-2023,Jacket,Clothing,893.26
286,06-12-2024,225,1,1929.09,3,Scott Nolan,Palestinian Territory,04-09-2024,Smartphone,Electronics,643.03
287,08-10-2024,498,9,1283.1,3,Grant Davis,Colombia,15-04-2024,Sofa,Home,427.7
288,14-04-2025,476,11,452.9,2,David Baker,Wallis and Futuna,17-10-2024,Dining Table,Home,226.45
289,29-06-2025,324,14,620.55,3,Terri Harris,Bahamas,06-01-2024,Non-Fiction,Books,206.85
290,04-01-2025,483,11,452.9,2,Danny Dominguez,Tuvalu,18-05-2025,Dining Table,Home,226.45
291,28-03-2025,141,15,1960.17,3,Jennifer Hernandez,South Africa,09-09-2023,Comics,Books,653.39
292,08-09-2024,136,14,827.4,4,Nicholas Mcdonald,Belgium,02-03-2025,Non-Fiction,Books,206.85
293,10-01-2025,337,9,855.4,2,Chris Wise,Bouvet Island (Bouvetoya),13-09-2023,Sofa,Home,427.7
294,30-11-2024,317,3,846.84,3,Lauren Shaffer,Lithuania,01-03-2025,Tablet,Electronics,282.28
295,06-05-2025,103,12,2041.2,4,Sherri Chen,Congo,08-10-2024,Curtains,Home,510.3
296,26-02-2025,283,8,288.21,3,Gloria Stevenson,Cayman Islands,10-06-2025,Shoes,Clothing,96.07
297,30-07-2024,207,9,427.7,1,Timothy White,Netherlands Antilles,16-03-2024,Sofa,Home,427.7
298,08-11-2024,195,1,643.03,1,Mary Stewart,Suriname,22-07-2024,Smartphone,Electronics,643.03
299,05-08-2024,149,1,2572.12,4,Tina Reynolds,Portugal,20-08-2024,Smartphone,Electronics,643.03
300,11-11-2024,463,11,1132.25,5,Kelsey Shaw,Guyana,04-10-2024,Dining Table,Home,226.45
301,22-07-2024,380,7,4466.3,5,Dylan Smith,Iceland,15-10-2024,Jacket,Clothing,893.26
302,14-09-2024,346,16,549.49,1,Lori Allen,Poland,29-01-2025,Biography,Books,549.49
303,15-04-2025,19,12,510.3,1,Dr. Michael Gomez,Romania,17-07-2024,Curtains,Home,510.3
304,31-07-2024,224,10,197.5,5,John Hart,Cayman Islands,16-12-2023,Lamp,Home,39.5
305,04-05-2025,485,8,192.14,2,Robert Montgomery,Eritrea,18-12-2024,Shoes,Clothing,96.07
306,05-06-2025,403,11,1132.25,5,Melissa Wright,Liechtenstein,21-05-2024,Dining Table,Home,226.45
307,14-06-2025,76,2,104.28,3,Mary Martin,Macedonia,30-05-2025,Laptop,Electronics,34.76
308,28-12-2024,288,9,855.4,2,Kimberly Moore,South Georgia and the South Sandwich Islands,15-07-2024,Sofa,Home,427.7
309,23-10-2024,482,14,620.55,3,Roger King,Bolivia,04-02-2025,Non-Fiction,Books,206.85
310,16-10-2024,31,8,96.07,1,Harry Bowman,Rwanda,02-10-2024,Shoes,Clothing,96.07
311,18-06-2025,185,11,452.9,2,Martha Allen,Afghanistan,07-01-2024,Dining Table,Home,226.45
312,31-07-2024,153,4,692.94,3,Erin Hill,Aruba,13-11-2023,Smartwatch,Electronics,230.98
313,21-09-2024,169,10,118.5,3,Elizabeth Miller,Uruguay,19-01-2025,Lamp,Home,39.5
314,12-07-2025,408,9,855.4,2,Jeffery Stokes,Botswana,10-10-2024,Sofa,Home,427.7
315,26-08-2024,210,6,2719.72,4,Lisa Ross,Azerbaijan,19-12-2024,Jeans,Clothing,679.93
316,05-09-2024,437,7,4466.3,5,Richard Pearson,Nauru,17-04-2024,Jacket,Clothing,893.26
317,31-03-2025,100,6,2039.79,3,Robin Smith,Andorra,24-03-2024,Jeans,Clothing,679.93
318,24-07-2024,332,10,197.5,5,Amanda Clements,Japan,11-02-2024,Lamp,Home,39.5
319,16-03-2025,126,7,4466.3,5,Brian Anderson,Jamaica,22-11-2024,Jacket,Clothing,893.26
320,16-06-2025,367,1,643.03,1,Natalie Brown,Yemen,05-02-2025,Smartphone,Electronics,643.03
321,03-11-2024,68,3,1411.4,5,Mr. Calvin Jones,Rwanda,07-09-2023,Tablet,Electronics,282.28
322,01-11-2024,221,3,846.84,3,Pamela Kim,Honduras,11-02-2024,Tablet,Electronics,282.28
323,01-02-2025,131,6,679.93,1,Erik Johnson,Bahamas,06-03-2024,Jeans,Clothing,679.93
324,28-09-2024,71,7,1786.52,2,Maria Li,Congo,10-03-2025,Jacket,Clothing,893.26
325,02-03-2025,216,3,846.84,3,Anthony Walsh,Saint Kitts and Nevis,24-09-2023,Tablet,Electronics,282.28
326,28-04-2025,219,13,36.27,1,Tammy Miller,Mexico,18-07-2025,Fiction,Books,36.27
327,16-10-2024,116,5,739.11,1,Cynthia Ware,Palau,10-11-2023,T-Shirt,Clothing,739.11
328,16-01-2025,263,14,1034.25,5,Jared Rhodes,Germany,29-06-2025,Non-Fiction,Books,206.85
329,07-10-2024,353,4,461.96,2,Tracy Morales,Mexico,26-03-2025,Smartwatch,Electronics,230.98
330,26-02-2025,217,4,692.94,3,Bradley Ward,Mexico,20-12-2024,Smartwatch,Electronics,230.98
331,28-12-2024,457,4,692.94,3,Anne Kelly,Gambia,12-05-2025,Smartwatch,Electronics,230.98
332,14-07-2025,500,2,173.8,5,Savannah Jordan,Niger,27-04-2025,Laptop,Electronics,34.76
333,23-06-2025,83,14,413.7,2,Jacqueline Williams DVM,United States of America,17-06-2025,Non-Fiction,Books,206.85
334,08-06-2025,470,3,846.84,3,Mrs. Abigail Manning,Korea,01-08-2023,Tablet,Electronics,282.28
335,01-09-2024,86,11,452.9,2,Angela Love,Palestinian Territory,09-03-2025,Dining Table,Home,226.45
336,22-04-2025,318,11,679.35,3,Gene Meyer,Albania,26-09-2023,Dining Table,Home,226.45
337,16-09-2024,284,4,1154.9,5,Frances Underwood,Tokelau,25-11-2024,Smartwatch,Electronics,230.98
338,17-03-2025,371,12,2041.2,4,Steven Dyer,Sri Lanka,22-08-2023,Curtains,Home,510.3
339,07-11-2024,259,11,679.35,3,Deanna Huynh,Barbados,24-10-2023,Dining Table,Home,226.45
340,05-02-2025,446,14,206.85,1,Dalton Thompson,Gibraltar,04-09-2024,Non-Fiction,Books,206.85
341,07-02-2025,10,2,34.76,1,Jamie Wright,Estonia,22-03-2024,Laptop,Electronics,34.76
342,28-11-2024,210,2,139.04,4,Lisa Ross,Azerbaijan,19-12-2024,Laptop,Electronics,34.76
343,31-03-2025,161,6,2039.79,3,Stephanie Jackson,Martinique,29-06-2025,Jeans,Clothing,679.93
344,13-07-2025,100,13,36.27,1,Robin Smith,Andorra,24-03-2024,Fiction,Books,36.27
345,07-09-2024,162,14,206.85,1,Keith Hunt,Mali,09-10-2023,Non-Fiction,Books,206.85
346,21-08-2024,427,14,620.55,3,Bradley Herrera,Denmark,31-12-2023,Non-Fiction,Books,206.85
347,23-06-2025,332,4,461.96,2,Amanda Clements,Japan,11-02-2024,Smartwatch,Electronics,230.98
348,14-04-2025,386,11,679.35,3,Shelley Lester,Trinidad and Tobago,15-09-2024,Dining Table,Home,226.45
349,15-07-2025,437,7,1786.52,2,Richard Pearson,Nauru,17-04-2024,Jacket,Clothing,893.26
350,17-03-2025,337,12,2041.2,4,Chris Wise,Bouvet Island (Bouvetoya),13-09-2023,Curtains,Home,510.3
351,31-12-2024,161,4,1154.9,5,Stephanie Jackson,Martinique,29-06-2025,Smartwatch,Electronics,230.98
352,01-05-2025,330,12,2041.2,4,Derrick Washington,Malawi,14-07-2024,Curtains,Home,510.3
353,28-12-2024,25,4,1154.9,5,Alexander Nunez,Slovenia,05-07-2024,Smartwatch,Electronics,230.98
354,11-07-2025,26,4,230.98,1,Micheal Newton,Korea,11-11-2023,Smartwatch,Electronics,230.98
355,06-09-2024,461,11,226.45,1,Laura Nelson,Wallis and Futuna,10-06-2024,Dining Table,Home,226.45
356,23-03-2025,388,8,96.07,1,Lisa Ross,American Samoa,01-06-2025,Shoes,Clothing,96.07
357,24-02-2025,496,1,1286.06,2,Mr. James Gilbert,Guam,28-07-2024,Smartphone,Electronics,643.03
358,10-07-2025,483,7,4466.3,5,Danny Dominguez,Tuvalu,18-05-2025,Jacket,Clothing,893.26
359,28-12-2024,11,13,36.27,1,Christopher Morales,Oman,18-04-2025,Fiction,Books,36.27
360,31-12-2024,450,2,104.28,3,Jennifer Fisher,Maldives,18-03-2025,Laptop,Electronics,34.76
361,21-11-2024,212,10,197.5,5,Sandra Harvey,Svalbard & Jan Mayen Islands,17-05-2024,Lamp,Home,39.5
362,05-04-2025,228,16,2747.45,5,Renee Simon,Faroe Islands,26-10-2024,Biography,Books,549.49
363,27-09-2024,439,7,1786.52,2,Maria Watson,Lebanon,25-06-2024,Jacket,Clothing,893.26
364,14-09-2024,108,4,923.92,4,Joshua Peterson,Namibia,03-05-2024,Smartwatch,Electronics,230.98
365,29-09-2024,418,3,564.56,2,Thomas Martin,Guyana,06-12-2024,Tablet,Electronics,282.28
366,25-06-2025,443,4,230.98,1,Brandi Adams,New Zealand,09-04-2025,Smartwatch,Electronics,230.98
367,28-05-2025,362,11,679.35,3,Shannon Hoffman,Congo,19-05-2025,Dining Table,Home,226.45
368,15-01-2025,266,13,108.81,3,Juan Holmes,British Virgin Islands,17-06-2024,Fiction,Books,36.27
369,04-08-2024,455,7,893.26,1,Jeffrey Price,Wallis and Futuna,14-11-2024,Jacket,Clothing,893.26
370,25-04-2025,487,4,692.94,3,Lori Young,Antigua and Barbuda,24-10-2023,Smartwatch,Electronics,230.98
371,30-12-2024,173,10,79,2,Jonathan Davis,Myanmar,30-06-2024,Lamp,Home,39.5
372,14-10-2024,478,15,1306.78,2,Sarah Stephens,Iran,29-08-2024,Comics,Books,653.39
373,19-02-2025,488,1,643.03,1,Billy Miller,Bulgaria,30-11-2023,Smartphone,Electronics,643.03
374,05-11-2024,460,6,2039.79,3,Ashley Ford,Zimbabwe,22-06-2025,Jeans,Clothing,679.93
375,15-06-2025,83,6,3399.65,5,Jacqueline Williams DVM,United States of America,17-06-2025,Jeans,Clothing,679.93
376,18-04-2025,375,11,905.8,4,Mark Mcguire,Cape Verde,09-10-2024,Dining Table,Home,226.45
377,19-04-2025,296,9,2138.5,5,Carlos Glover,Vietnam,29-07-2023,Sofa,Home,427.7
378,11-09-2024,418,6,1359.86,2,Thomas Martin,Guyana,06-12-2024,Jeans,Clothing,679.93
379,17-02-2025,399,13,72.54,2,Aaron Riddle,Somalia,21-05-2024,Fiction,Books,36.27
380,07-05-2025,165,4,461.96,2,Craig Jackson,Saint Helena,12-12-2024,Smartwatch,Electronics,230.98
381,24-01-2025,427,16,1098.98,2,Bradley Herrera,Denmark,31-12-2023,Biography,Books,549.49
382,12-11-2024,167,4,923.92,4,Vanessa Brewer,Sri Lanka,10-07-2024,Smartwatch,Electronics,230.98
383,01-12-2024,211,3,282.28,1,Kaylee Carr,Qatar,27-02-2024,Tablet,Electronics,282.28
384,17-05-2025,403,16,1098.98,2,Melissa Wright,Liechtenstein,21-05-2024,Biography,Books,549.49
385,18-05-2025,43,6,2039.79,3,Kelly Barr,French Southern Territories,01-01-2024,Jeans,Clothing,679.93
386,30-06-2025,144,8,384.28,4,Eric Johnson,Ecuador,29-09-2024,Shoes,Clothing,96.07
387,27-08-2024,95,7,1786.52,2,Nicholas Wolf,Marshall Islands,22-10-2023,Jacket,Clothing,893.26
388,04-04-2025,36,14,620.55,3,Michael Johnson,Mexico,09-09-2024,Non-Fiction,Books,206.85
389,17-12-2024,71,4,461.96,2,Maria Li,Congo,10-03-2025,Smartwatch,Electronics,230.98
390,22-09-2024,201,12,510.3,1,Patricia Armstrong,Trinidad and Tobago,26-01-2024,Curtains,Home,510.3
391,06-09-2024,192,10,158,4,Thomas Jackson,Lebanon,22-11-2024,Lamp,Home,39.5
392,07-07-2025,454,8,96.07,1,Cynthia Baker,Marshall Islands,17-07-2025,Shoes,Clothing,96.07
393,16-04-2025,10,4,923.92,4,Jamie Wright,Estonia,22-03-2024,Smartwatch,Electronics,230.98
394,14-02-2025,95,7,1786.52,2,Nicholas Wolf,Marshall Islands,22-10-2023,Jacket,Clothing,893.26
395,23-07-2024,193,5,1478.22,2,Julie Baker,Antarctica (the territory South of 60 deg S),05-01-2025,T-Shirt,Clothing,739.11
396,21-07-2024,124,14,827.4,4,Ms. Annette Jones,Sao Tome and Principe,20-08-2023,Non-Fiction,Books,206.85
397,06-04-2025,398,12,1530.9,3,Michael Jones,Kuwait,06-06-2025,Curtains,Home,510.3
398,15-10-2024,59,4,692.94,3,Melissa Hill,Kenya,24-07-2023,Smartwatch,Electronics,230.98
399,31-12-2024,27,14,413.7,2,Kayla Boyd,Colombia,13-01-2024,Non-Fiction,Books,206.85
400,15-06-2025,294,13,72.54,2,Heather Frazier,Netherlands,01-10-2023,Fiction,Books,36.27
401,26-07-2024,231,13,36.27,1,Scott Anderson,Andorra,05-06-2025,Fiction,Books,36.27
402,01-03-2025,57,2,69.52,2,Lisa Garcia,Malawi,06-06-2025,Laptop,Electronics,34.76
403,21-01-2025,378,11,905.8,4,Elizabeth Jones,Seychelles,31-12-2023,Dining Table,Home,226.45
404,18-01-2025,175,16,1648.47,3,Mark Davis,Mongolia,31-10-2024,Biography,Books,549.49
405,29-10-2024,190,5,2217.33,3,Teresa Stevenson,Guyana,07-04-2025,T-Shirt,Clothing,739.11
406,20-12-2024,292,14,206.85,1,Rebecca Evans,Guatemala,26-10-2023,Non-Fiction,Books,206.85
407,22-05-2025,193,10,118.5,3,Julie Baker,Antarctica (the territory South of 60 deg S),05-01-2025,Lamp,Home,39.5
408,28-06-2025,10,8,288.21,3,Jamie Wright,Estonia,22-03-2024,Shoes,Clothing,96.07
409,13-12-2024,234,6,3399.65,5,Maria Smith,Tokelau,25-11-2024,Jeans,Clothing,679.93
410,03-07-2025,421,12,2041.2,4,Matthew Gillespie,Nepal,01-11-2024,Curtains,Home,510.3
411,17-10-2024,367,10,197.5,5,Natalie Brown,Yemen,05-02-2025,Lamp,Home,39.5
412,14-04-2025,444,15,1960.17,3,William Salazar,Brazil,02-11-2023,Comics,Books,653.39
413,24-08-2024,455,12,510.3,1,Jeffrey Price,Wallis and Futuna,14-11-2024,Curtains,Home,510.3
414,07-02-2025,276,10,39.5,1,Brandy Howell,Belize,07-04-2024,Lamp,Home,39.5
415,09-02-2025,161,3,846.84,3,Stephanie Jackson,Martinique,29-06-2025,Tablet,Electronics,282.28
416,30-01-2025,226,5,1478.22,2,Benjamin Salinas,Libyan Arab Jamahiriya,04-01-2025,T-Shirt,Clothing,739.11
417,29-07-2024,242,14,1034.25,5,Michael Mcmillan,New Zealand,22-02-2025,Non-Fiction,Books,206.85
418,03-03-2025,334,13,108.81,3,Tony Gallagher,Burundi,05-10-2023,Fiction,Books,36.27
419,13-05-2025,343,11,226.45,1,Anthony Scott,Estonia,24-07-2023,Dining Table,Home,226.45
420,07-03-2025,77,6,679.93,1,Matthew Hughes,Martinique,10-09-2023,Jeans,Clothing,679.93
421,17-04-2025,128,8,480.35,5,Jessica Gordon,Greenland,14-09-2024,Shoes,Clothing,96.07
422,26-09-2024,476,14,827.4,4,David Baker,Wallis and Futuna,17-10-2024,Non-Fiction,Books,206.85
423,16-02-2025,317,15,1960.17,3,Lauren Shaffer,Lithuania,01-03-2025,Comics,Books,653.39
424,06-03-2025,361,5,2217.33,3,Christian Walker,Japan,11-04-2024,T-Shirt,Clothing,739.11
425,22-06-2025,170,13,145.08,4,Steven Hansen,Montserrat,18-08-2024,Fiction,Books,36.27
426,26-08-2024,172,15,3266.95,5,Christopher Montoya,Jordan,07-10-2024,Comics,Books,653.39
427,30-04-2025,183,5,3695.55,5,Jeffrey Sanders,Turkey,07-06-2024,T-Shirt,Clothing,739.11
428,23-10-2024,436,9,427.7,1,Nicole Watson,Cayman Islands,15-04-2024,Sofa,Home,427.7
429,25-01-2025,479,6,2719.72,4,Shannon Green,Saint Kitts and Nevis,08-06-2024,Jeans,Clothing,679.93
430,16-04-2025,105,3,1411.4,5,Eugene Miller,Iran,09-03-2025,Tablet,Electronics,282.28
431,21-06-2025,289,11,452.9,2,Samantha Smith,Papua New Guinea,02-05-2025,Dining Table,Home,226.45
432,05-06-2025,361,7,2679.78,3,Christian Walker,Japan,11-04-2024,Jacket,Clothing,893.26
433,19-03-2025,473,11,226.45,1,Tracy Harvey,British Virgin Islands,02-05-2025,Dining Table,Home,226.45
434,18-08-2024,412,16,2197.96,4,Terry Nunez,French Guiana,15-08-2024,Biography,Books,549.49
435,22-06-2025,166,15,653.39,1,Donna Spencer,Mozambique,30-03-2024,Comics,Books,653.39
436,07-03-2025,334,8,480.35,5,Tony Gallagher,Burundi,05-10-2023,Shoes,Clothing,96.07
437,12-03-2025,478,5,3695.55,5,Sarah Stephens,Iran,29-08-2024,T-Shirt,Clothing,739.11
438,07-08-2024,103,3,564.56,2,Sherri Chen,Congo,08-10-2024,Tablet,Electronics,282.28
439,04-01-2025,430,9,1283.1,3,William Smith,Finland,11-03-2024,Sofa,Home,427.7
440,14-10-2024,49,6,2719.72,4,Stacy Chapman MD,Mauritania,11-12-2023,Jeans,Clothing,679.93
441,07-07-2025,483,11,226.45,1,Danny Dominguez,Tuvalu,18-05-2025,Dining Table,Home,226.45
442,05-11-2024,386,11,679.35,3,Shelley Lester,Trinidad and Tobago,15-09-2024,Dining Table,Home,226.45
443,27-01-2025,12,6,3399.65,5,Eric Cooper,Bolivia,17-03-2025,Jeans,Clothing,679.93
444,09-05-2025,121,3,846.84,3,Stephanie Murphy,Qatar,11-09-2024,Tablet,Electronics,282.28
445,29-04-2025,55,11,226.45,1,Mr. Lucas Thomas,Netherlands,27-01-2025,Dining Table,Home,226.45
446,09-05-2025,249,4,692.94,3,Ann Brown,Malta,20-02-2024,Smartwatch,Electronics,230.98
447,22-09-2024,21,11,1132.25,5,Steven Hernandez,French Polynesia,13-02-2025,Dining Table,Home,226.45
448,13-09-2024,146,2,104.28,3,Dylan Valdez Jr.,Finland,24-10-2023,Laptop,Electronics,34.76
449,21-08-2024,469,9,1710.8,4,Alejandra Sims,Svalbard & Jan Mayen Islands,23-01-2025,Sofa,Home,427.7
450,07-12-2024,263,7,2679.78,3,Jared Rhodes,Germany,29-06-2025,Jacket,Clothing,893.26
451,24-11-2024,205,2,139.04,4,Charles Mcdonald,Algeria,25-09-2024,Laptop,Electronics,34.76
452,27-05-2025,491,6,2039.79,3,Jennifer Knox,Northern Mariana Islands,06-04-2025,Jeans,Clothing,679.93
453,06-05-2025,37,4,1154.9,5,Dr. Tyler Orr,Costa Rica,03-04-2024,Smartwatch,Electronics,230.98
454,08-12-2024,70,6,1359.86,2,Lori Travis,Afghanistan,07-02-2024,Jeans,Clothing,679.93
455,07-11-2024,410,6,1359.86,2,Jimmy Olson,Bahamas,30-09-2023,Jeans,Clothing,679.93
456,12-03-2025,96,13,145.08,4,Thomas Shaw,Argentina,06-02-2024,Fiction,Books,36.27
457,08-09-2024,214,13,145.08,4,Lisa King,Turkmenistan,26-01-2024,Fiction,Books,36.27
458,21-12-2024,225,12,1020.6,2,Scott Nolan,Palestinian Territory,04-09-2024,Curtains,Home,510.3
459,30-05-2025,66,1,3215.15,5,Felicia Pena,Thailand,13-02-2024,Smartphone,Electronics,643.03
460,01-04-2025,409,14,1034.25,5,Karen Hayden DDS,Cyprus,25-06-2024,Non-Fiction,Books,206.85
461,20-12-2024,346,15,1960.17,3,Lori Allen,Poland,29-01-2025,Comics,Books,653.39
462,19-05-2025,456,10,158,4,Juan Skinner DDS,Sri Lanka,09-10-2023,Lamp,Home,39.5
463,21-09-2024,108,8,480.35,5,Joshua Peterson,Namibia,03-05-2024,Shoes,Clothing,96.07
464,09-10-2024,199,9,427.7,1,Vanessa Richards,Cocos (Keeling) Islands,04-10-2023,Sofa,Home,427.7
465,13-06-2025,308,1,1929.09,3,Emily Walker,Paraguay,27-02-2024,Smartphone,Electronics,643.03
466,16-05-2025,317,13,108.81,3,Lauren Shaffer,Lithuania,01-03-2025,Fiction,Books,36.27
467,21-09-2024,423,8,192.14,2,Michael White,Germany,01-10-2024,Shoes,Clothing,96.07
468,07-08-2024,421,7,3573.04,4,Matthew Gillespie,Nepal,01-11-2024,Jacket,Clothing,893.26
469,16-06-2025,479,14,1034.25,5,Shannon Green,Saint Kitts and Nevis,08-06-2024,Non-Fiction,Books,206.85
470,31-08-2024,14,2,173.8,5,Omar Camacho,Ireland,28-07-2023,Laptop,Electronics,34.76
471,11-10-2024,437,14,620.55,3,Richard Pearson,Nauru,17-04-2024,Non-Fiction,Books,206.85
472,07-01-2025,171,15,2613.56,4,Vanessa Mills,Tonga,03-05-2024,Comics,Books,653.39
473,17-12-2024,97,14,827.4,4,Chelsey Hernandez,Liechtenstein,22-06-2024,Non-Fiction,Books,206.85
474,22-11-2024,167,8,384.28,4,Vanessa Brewer,Sri Lanka,10-07-2024,Shoes,Clothing,96.07
475,29-06-2025,103,15,1306.78,2,Sherri Chen,Congo,08-10-2024,Comics,Books,653.39
476,02-12-2024,228,1,3215.15,5,Renee Simon,Faroe Islands,26-10-2024,Smartphone,Electronics,643.03
477,11-09-2024,20,10,158,4,Nicholas Duncan,Micronesia,22-04-2024,Lamp,Home,39.5
478,04-06-2025,57,6,1359.86,2,Lisa Garcia,Malawi,06-06-2025,Jeans,Clothing,679.93
479,03-07-2025,331,4,230.98,1,Brian Savage,Niger,04-11-2024,Smartwatch,Electronics,230.98
480,07-09-2024,225,15,1960.17,3,Scott Nolan,Palestinian Territory,04-09-2024,Comics,Books,653.39
481,28-05-2025,37,3,1411.4,5,Dr. Tyler Orr,Costa Rica,03-04-2024,Tablet,Electronics,282.28
482,04-07-2025,4,11,1132.25,5,Jose Arellano,Belize,05-12-2024,Dining Table,Home,226.45
483,05-11-2024,483,7,2679.78,3,Danny Dominguez,Tuvalu,18-05-2025,Jacket,Clothing,893.26
484,07-09-2024,27,14,206.85,1,Kayla Boyd,Colombia,13-01-2024,Non-Fiction,Books,206.85
485,05-02-2025,448,3,564.56,2,Angel Brown,Norway,24-09-2023,Tablet,Electronics,282.28
486,23-04-2025,90,2,104.28,3,Michelle Carrillo,Argentina,03-09-2024,Laptop,Electronics,34.76
487,02-08-2024,79,2,69.52,2,Christopher Fisher,Kiribati,27-03-2025,Laptop,Electronics,34.76
488,22-02-2025,289,12,1020.6,2,Samantha Smith,Papua New Guinea,02-05-2025,Curtains,Home,510.3
489,02-04-2025,110,1,1286.06,2,Amanda Bean,Sierra Leone,08-07-2025,Smartphone,Electronics,643.03
490,23-05-2025,42,13,36.27,1,Deborah Salazar,Gambia,24-05-2025,Fiction,Books,36.27
491,30-09-2024,491,7,893.26,1,Jennifer Knox,Northern Mariana Islands,06-04-2025,Jacket,Clothing,893.26
492,03-05-2025,143,8,192.14,2,Kimberly Conley,Mozambique,04-08-2024,Shoes,Clothing,96.07
493,06-06-2025,150,13,145.08,4,April Harris,Azerbaijan,27-07-2024,Fiction,Books,36.27
494,23-02-2025,459,3,1411.4,5,Anthony Blake,Barbados,31-05-2025,Tablet,Electronics,282.28
495,07-08-2024,196,8,96.07,1,David Marshall,Falkland Islands (Malvinas),24-01-2024,Shoes,Clothing,96.07
